CYJF;Canada;Fort Liard Airport;60.235801696799996;-123.46900177;\N;\N
CYKJ;Canada;Key Lake Airport;57.256099700927734;-105.61799621582031;\N;\N
CYLR;Canada;Leaf Rapids Airport;56.513301849365234;-99.98529815673828;\N;\N
CYME;Canada;Matane Airport;48.85689926147461;-67.45330047607422;\N;\N
CYML;Canada;Charlevoix Airport;47.59749984741211;-70.2238998413086;\N;\N
CYNN;Canada;Nejanilini Lake Airport;59.4874992371;-97.78029632570001;\N;\N
CYOS;Canada;Owen Sound / Billy Bishop Regional Airport;44.5903015137;-80.8375015259;\N;\N
CYPD;Canada;Port Hawkesbury Airport;45.6567001343;-61.3680992126;\N;\N
CYQS;Canada;St Thomas Municipal Airport;42.77000045776367;-81.11080169677734;\N;\N
CYRO;Canada;Ottawa / Rockcliffe Airport;45.4603004456;-75.64610290530001;\N;\N
CYRP;Canada;Ottawa / Carp Airport;45.3191986084;-76.0222015381;\N;\N
CYSH;Canada;Smiths Falls-Montague (Russ Beach) Airport;44.94580078125;-75.94059753417969;\N;\N
CYSL;Canada;St Leonard Airport;47.157501220703125;-67.83470153808594;\N;\N
CYVD;Canada;Virden/R.J. (Bob) Andrew Field Regional Aerodrome;49.8782997131;-100.917999268;\N;\N
CYVK;Canada;Vernon Airport;50.24810028076172;-119.33100128173828;\N;\N
CYXQ;Canada;Beaver Creek Airport;62.410301208496094;-140.86700439453125;\N;\N
CZAM;Canada;Shuswap Regional Airport;50.682802;-119.228996;\N;\N
CZEE;Canada;Kelsey Airport;56.0374984741;-96.50969696039999;\N;\N
CZFG;Canada;Pukatawagan Airport;55.7491989136;-101.26599884;\N;\N
CZGF;Canada;Grand Forks Airport;49.01559829711914;-118.43099975585938;\N;\N
CZJG;Canada;Jenpeg Airport;54.51890182495117;-98.04609680175781;\N;\N
CZLQ;Canada;Thicket Portage Airport;55.31890106201172;-97.70780181884766;\N;\N
CZMN;Canada;Pikwitonei Airport;55.58890151977539;-97.16419982910156;\N;\N
CZNG;Canada;Poplar River Airport;52.9965258788;-97.2741937637;\N;\N
CZPC;Canada;Pincher Creek Airport;49.520599365200006;-113.997001648;\N;\N
CZST;Canada;Stewart Airport;55.935410448;-129.982434511;\N;\N
CZUC;Canada;Ignace Municipal Airport;49.4296989440918;-91.7177963256836;\N;\N
CAM9;Canada;Vancouver International Seaplane Base;49.177047;-123.168154;-8;A
CBC7;Canada;Harbour (Public) Heliport;49.2868921105;-123.106112257;-8;A
CBF7;Canada;Victoria Harbour (Camel Point) Heliport;48.41809844970703;-123.38800048828125;-8;A
CAW5;Canada;Port Hardy Seaplane Base;50.71670150756836;-127.48300170898438;-8;A
CCZ3;Canada;Clarenville Airport;48.27470016479492;-53.92390060424805;-3.5;A
CBA9;Canada;Ospika Airport;56.275001525878906;-124.052001953125;-8;A
CCH4;Canada;Charlottetown Airport;52.76499938964844;-56.1156005859375;-3.5;A
CDL7;Canada;Doris Lake;68.1252746582;-106.585281372;-7;A
CYSA;Canada;Stratford Municipal Airport;43.415599823;-80.93440246579999;-5;A
CYES;Canada;Edmundston Airport;47.4906005859375;-68.48190307617188;-4;A
CYLK;Canada;Lutselk'e Airport;62.418303;-110.681998;\N;\N
CEZ5;Canada;Whitehorse Seaplane Base;60.69110107421875;-135.03700256347656;-8;A
CYPT;Canada;Pelee Island Airport;41.780399322509766;-82.6780014038086;-5;A
GVAC;Cape Verde;Amílcar Cabral International Airport;16.7414;-22.9494;-1;U
GVBA;Cape Verde;Rabil Airport;16.136499404907227;-22.888900756835938;-1;U
GVMA;Cape Verde;Maio Airport;15.155900001525879;-23.213699340820312;-1;U
GVSN;Cape Verde;Preguiça Airport;16.58839988708496;-24.284700393676758;-1;U
GVSV;Cape Verde;São Pedro Airport;16.833200454711914;-25.055299758911133;-1;U
GVNP;Cape Verde;Praia International Airport;14.924500465393066;-23.493499755859375;-1;U
GVSF;Cape Verde;São Filipe Airport;14.8850002289;-24.4799995422;-1;U
MWCB;Cayman Islands;Gerrard Smith International Airport;19.687000274658203;-79.88279724121094;-5;N
MWCR;Cayman Islands;Owen Roberts International Airport;19.292800903299998;-81.3576965332;-5;N
MWCL;Cayman Islands;Edward Bodden Airfield;19.660161;-80.088826;-5;N
FEFF;Central African Republic;Bangui M'Poko International Airport;4.39847993850708;18.518800735473633;1;N
FEFT;Central African Republic;Berbérati Airport;4.2215800285339355;15.786399841308594;1;N
FTTC;Chad;Abeche Airport;13.847000122070312;20.84429931640625;1;N
FTTD;Chad;Moundou Airport;8.624409675598145;16.071399688720703;1;N
FTTJ;Chad;N'Djamena International Airport;12.1337;15.034;1;N
FTTY;Chad;Faya Largeau Airport;17.91710090637207;19.111099243164062;1;N
FTTA;Chad;Sarh Airport;9.14444;18.374399;1;N
FTTN;Chad;Am Timan Airport;11.0340003967;20.274000167799997;1;U
SCAR;Chile;Chacalluta Airport;-18.348499;-70.338699;-4;S
SCBA;Chile;Balmaceda Airport;-45.916099548339844;-71.68949890136719;-4;S
SCBQ;Chile;El Bosque Airport;-33.561798095703125;-70.68840026855469;-4;S
SCCC;Chile;Chile Chico Airport;-46.58330154418945;-71.6874008178711;-4;S
SCCF;Chile;El Loa Airport;-22.498199462890625;-68.90360260009766;-4;S
SCCH;Chile;Gral. Bernardo O´Higgins Airport;-36.58250045776367;-72.03140258789062;-4;S
SCCI;Chile;Pdte. Carlos Ibañez del Campo Airport;-53.002602;-70.854599;-4;S
SCCY;Chile;Teniente Vidal Airport;-45.594200134277344;-72.1061019897461;-4;S
SCDA;Chile;Diego Aracena Airport;-20.535200119018555;-70.1812973022461;-4;S
SCEL;Chile;Comodoro Arturo Merino Benítez International Airport;-33.393001556396484;-70.78579711914062;-4;S
SCFA;Chile;Andrés Sabella Gálvez International Airport;-23.444501;-70.445099;-4;S
SCFM;Chile;Capitan Fuentes Martinez Airport Airport;-53.253700256347656;-70.31919860839844;-4;S
SCFT;Chile;Futaleufú Airport;-43.18920135498047;-71.8510971069336;-4;S
SCGE;Chile;María Dolores Airport;-37.40169906616211;-72.42539978027344;-4;S
SCGZ;Chile;Guardiamarina Zañartu Airport;-54.93109893798828;-67.62629699707031;-4;S
SCIE;Chile;Carriel Sur Airport;-36.772701;-73.063103;-4;S
SCIP;Chile;Mataveri Airport;-27.1648006439;-109.42199707;-6;S
SCJO;Chile;Cañal Bajo Carlos - Hott Siebert Airport;-40.61119842529297;-73.06099700927734;-4;S
SCLL;Chile;Vallenar Airport;-28.596399307250977;-70.75599670410156;-4;S
SCRG;Chile;De La Independencia Airport;-34.17369842529297;-70.77570343017578;-4;S
SCSE;Chile;La Florida Airport;-29.916201;-71.199501;-4;S
SCTB;Chile;Eulogio Sánchez Airport;-33.456298828125;-70.54669952392578;-4;S
SCTC;Chile;Maquehue Airport;-38.766799926758;-72.637100219727;-4;S
SCTE;Chile;El Tepual Airport;-41.438899993896484;-73.09400177001953;-4;S
SCTN;Chile;Chaitén Airport;-42.93280029296875;-72.6990966796875;-4;S
SCVD;Chile;Pichoy Airport;-39.6500015259;-73.0860977173;-4;S
SCHA;Chile;Chamonate Airport;-27.2968997955;-70.4131011963;-4;S
SCES;Chile;Ricardo García Posada Airport;-26.311100006103516;-69.76519775390625;-4;S
SCPC;Chile;Pucón Airport;-39.29280090332031;-71.91590118408203;-4;S
SCNT;Chile;Tte. Julio Gallardo Airport;-51.67150115966797;-72.52839660644531;-4;S
SCVM;Chile;Viña del mar Airport;-32.9496;-71.4786;-4;S
SCIC;Chile;General Freire Airport;-34.96666717529297;-71.21639251708984;-4;S
SCFX;Chile;Isla San Felix Airport;-26.293899536132812;-80.09619903564453;-4;U
SCIR;Chile;Robinson Crusoe Airport;-33.6650009155;-78.9297027588;-4;S
SCCL;Chile;Caldera Airport;-27.078100204467773;-70.79530334472656;-4;U
SCPE;Chile;San Pedro de Atacama Airport;-22.92169952392578;-68.15840148925781;-4;U
SCPQ;Chile;Mocopulli Airport;-42.340388;-73.715693;-4;S
SCSS;Chile;San Sebastián Airport;-53.31700134277344;-68.6500015258789;-4;S
SCBE;Chile;Barriles Airport;-22.14109992980957;-70.06289672851562;\N;\N
SCHR;Chile;Schroeder's field;35.071718;-91.738801;\N;\N
SCRA;Chile;Chañaral Airport;-26.332500457763672;-70.6072998046875;\N;\N
SCTL;Chile;Panguilemo Airport;-35.37779998779297;-71.60169982910156;\N;\N
SCTO;Chile;Victoria Airport;-38.245601654052734;-72.34860229492188;\N;\N
SCTT;Chile;Las Breas Airport;-25.564300537109375;-70.37590026855469;\N;\N
SCQP;Chile;La Araucanía Airport;-38.9259;-72.6515;-3;S
SCAT;Chile;Desierto de Atacama Airport;-27.2611999512;-70.7791976929;\N;\N
ZBAA;China;Beijing Capital International Airport;40.080101013183594;116.58499908447266;8;U
ZBLA;China;Dongshan Airport;49.2050018311;119.824996948;8;U
ZBTJ;China;Tianjin Binhai International Airport;39.124401092499994;117.346000671;8;U
ZBYN;China;Taiyuan Wusu Airport;37.74689865112305;112.62799835205078;8;U
ZGGG;China;Guangzhou Baiyun International Airport;23.39240074157715;113.29900360107422;8;U
ZGHA;China;Changsha Huanghua International Airport;28.189199447599997;113.220001221;8;U
ZGKL;China;Guilin Liangjiang International Airport;25.21809959411621;110.03900146484375;8;U
ZGNN;China;Nanning Wuxu Airport;22.608299255371094;108.1719970703125;8;U
ZGSZ;China;Shenzhen Bao'an International Airport;22.639299392700195;113.81099700927734;8;U
ZHCC;China;Zhengzhou Xinzheng International Airport;34.519699096699995;113.841003418;8;U
ZHHH;China;Wuhan Tianhe International Airport;30.7838;114.208;8;U
ZLLL;China;Lanzhou Zhongchuan Airport;36.5152015686;103.620002747;8;U
ZLXY;China;Xi'an Xianyang International Airport;34.447102;108.751999;8;U
ZPJH;China;Xishuangbanna Gasa Airport;21.973899841308594;100.76000213623047;8;U
ZPPP;China;Kunming Changshui International Airport;25.1019444;102.9291667;8;N
ZSAM;China;Xiamen Gaoqi International Airport;24.54400062561035;118.12799835205078;8;U
ZSCN;China;Nanchang Changbei International Airport;28.864999771118164;115.9000015258789;8;U
ZSFZ;China;Fuzhou Changle International Airport;25.935100555419922;119.66300201416016;8;U
ZSHC;China;Hangzhou Xiaoshan International Airport;30.22949981689453;120.43399810791016;8;U
ZSNB;China;Ningbo Lishe International Airport;29.82670021057129;121.46199798583984;8;U
ZSNJ;China;Nanjing Lukou Airport;31.742000579833984;118.86199951171875;8;U
ZSOF;China;Hefei Luogang International Airport;31.780000686645508;117.2979965209961;8;U
ZSQD;China;Liuting Airport;36.2661018372;120.374000549;8;U
ZSSS;China;Shanghai Hongqiao International Airport;31.197900772094727;121.33599853515625;8;U
ZSYT;China;Yantai Laishan Airport;37.40169906616211;121.37200164794922;8;U
ZUCK;China;Chongqing Jiangbei International Airport;29.719200134277344;106.64199829101562;8;U
ZUGY;China;Longdongbao Airport;26.53849983215332;106.8010025024414;8;U
ZUUU;China;Chengdu Shuangliu International Airport;30.578500747680664;103.9469985961914;8;U
ZUXC;China;Xichang Qingshan Airport;27.989099502563477;102.18399810791016;8;U
ZWSH;China;Kashgar Airport;39.5429000854;76.0199966431;8;U
ZWTN;China;Hotan Airport;37.03850173950195;79.86489868164062;8;U
ZWWW;China;Ürümqi Diwopu International Airport;43.907100677490234;87.47419738769531;8;U
ZYHB;China;Taiping Airport;45.6234016418457;126.25;8;U
ZYMD;China;Mudanjiang Hailang International Airport;44.5241012573;129.569000244;8;U
ZYTL;China;Zhoushuizi Airport;38.9656982421875;121.53900146484375;8;U
ZSPD;China;Shanghai Pudong International Airport;31.143400192260742;121.80500030517578;8;U
ZJSY;China;Sanya Phoenix International Airport;18.302900314331055;109.41200256347656;8;U
ZPLJ;China;Lijiang Airport;26.6800003052;100.246002197;8;U
ZPDL;China;Dali Airport;25.649401;100.319;8;U
ZLIC;China;Yinchuan Airport;38.481899;106.009003;8;U
ZULS;China;Lhasa Gonggar Airport;29.2978000641;90.91190338130001;8;U
ZSJN;China;Yaoqiang Airport;36.857200622558594;117.21600341796875;8;U
ZSCG;China;Changzhou Benniu Airport;31.919701;119.778999;8;U
ZUYB;China;Yibin Caiba Airport;28.8005555556;104.545;8;U
ZJHK;China;Haikou Meilan International Airport;19.934900283813477;110.45899963378906;8;U
ZYTX;China;Taoxian Airport;41.639801025390625;123.48300170898438;8;U
ZSDY;China;Dongying Shengli Airport;37.5085983276;118.788002014;8;U
ZHLY;China;Luoyang Airport;34.741100311299995;112.388000488;8;U
ZSXZ;China;Xuzhou Guanyin Airport;34.059056;117.555278;8;U
ZUJZ;China;Jiuzhai Huanglong Airport;32.8533333333;103.682222222;8;U
ZGOW;China;Jieyang Chaoshan International Airport;23.552;116.5033;8;U
ZLDH;China;Dunhuang Airport;40.16109848022461;94.80919647216797;8;U
ZYCC;China;Longjia Airport;43.9962005615;125.684997559;8;U
ZBNY;China;Beijing Nanyuan Airport;39.782798767089844;116.38800048828125;8;U
ZBCF;China;Chifeng Airport;42.23500061035156;118.90799713134766;8;U
ZBCZ;China;Changzhi Airport;36.247501;113.125999;8;U
ZBDT;China;Datong Airport;40.060299;113.482002;8;U
ZBHH;China;Baita International Airport;40.851398;111.823997;8;U
ZBOW;China;Baotou Airport;40.560001373291016;109.99700164794922;8;U
ZBSJ;China;Shijiazhuang Daguocun International Airport;38.28070068359375;114.6969985961914;8;U
ZBTL;China;Tongliao Airport;43.556702;122.199997;8;U
ZBUL;China;Ulanhot Airport;46.195333;122.008333;8;U
ZBXH;China;Xilinhot Airport;43.91559982299805;115.96399688720703;8;U
ZGBH;China;Beihai Airport;21.5394;109.293999;8;U
ZGCD;China;Changde Airport;28.9188995361;111.63999939;8;U
ZGDY;China;Dayong Airport;29.1028;110.443001;8;U
ZGMX;China;Meixian Airport;24.350000381469727;116.13300323486328;8;U
ZGSD;China;Zhuhai Jinwan Airport;22.006399;113.375999;8;U
ZGZH;China;Liuzhou Bailian Airport;24.2075;109.390999;8;U
ZGZJ;China;Zhanjiang Airport;21.214399;110.358002;8;U
ZHES;China;Enshi Airport;30.3202991486;109.48500061;8;U
ZHNY;China;Nanyang Jiangying Airport;32.980801;112.614998;8;U
ZHXF;China;Xiangyang Liuji Airport;32.1506;112.291;8;U
ZHYC;China;Yichang Sanxia Airport;30.55655;111.479988;8;U
ZLAK;China;Ankang Wulipu Airport;32.708099;108.931;8;U
ZLGM;China;Golmud Airport;36.4006;94.786102;8;U
ZLHZ;China;Hanzhong Chenggu Airport;33.134136;107.206014;8;U
ZLQY;China;Qingyang Airport;35.799702;107.602997;8;U
ZLXN;China;Xining Caojiabu Airport;36.5275;102.042999;8;U
ZLYA;China;Yan'an Ershilipu Airport;36.636902;109.554001;8;U
ZLYL;China;Yulin Yuyang Airport;38.35971;109.590927;8;U
ZPDQ;China;Diqing Airport;27.7936;99.6772;8;U
ZPLX;China;Mangshi Airport;24.4011;98.5317;8;U
ZPSM;China;Pu'er Simao Airport;22.793301;100.959;8;U
ZPZT;China;Zhaotong Airport;27.325599670410156;103.75499725341797;8;U
ZSGZ;China;Ganzhou Airport;25.853333;114.778889;8;U
ZSJD;China;Jingdezhen Airport;29.3386001587;117.176002502;8;U
ZSJJ;China;Jiujiang Lushan Airport;29.476944;115.801111;8;U
ZSJU;China;Quzhou Airport;28.965799;118.899002;8;U
ZSLG;China;Lianyungang Airport;34.571667;118.873611;8;U
ZSLQ;China;Huangyan Luqiao Airport;28.56220054626465;121.42900085449219;8;U
ZSLY;China;Shubuling Airport;35.04610061645508;118.41200256347656;8;U
ZSQZ;China;Quanzhou Jinjiang International Airport;24.7964;118.589996;8;U
ZSTX;China;Tunxi International Airport;29.733299255371094;118.25599670410156;8;U
ZSWF;China;Weifang Airport;36.646702;119.119003;8;U
ZSWH;China;Weihai Airport;37.18709945678711;122.22899627685547;8;U
ZSWX;China;Sunan Shuofang International Airport;31.494400024399997;120.429000854;8;U
ZSWY;China;Nanping Wuyishan Airport;27.7019;118.000999;8;U
ZSWZ;China;Wenzhou Longwan International Airport;27.912201;120.851997;8;U
ZSYN;China;Yancheng Airport;33.425833;120.203056;8;U
ZSYW;China;Yiwu Airport;29.3446998596;120.031997681;8;U
ZSZS;China;Zhoushan Airport;29.9342002869;122.361999512;8;U
ZUBD;China;Qamdo Bangda Airport;30.553600311279297;97.1082992553711;8;U
ZUDX;China;Dachuan Airport;31.1302;107.4295;8;U
ZUGU;China;Guangyuan Airport;32.3911018371582;105.7020034790039;8;U
ZULZ;China;Luzhou Airport;28.85219955444336;105.39299774169922;8;U
ZUMY;China;Mianyang Airport;31.4281005859375;104.74099731445312;8;U
ZUNC;China;Nanchong Airport;30.79545;106.1626;8;U
ZUNZ;China;Nyingchi Airport;29.303300857543945;94.33529663085938;8;U
ZUWX;China;Wanxian Airport;30.8017;108.433;8;U
ZWAK;China;Aksu Airport;41.262501;80.291702;8;U
ZWCM;China;Qiemo Yudu Airport;38.233611;85.465556;8;U
ZWKC;China;Kuqa Airport;41.677856;82.872917;8;U
ZWKL;China;Korla Airport;41.69779968261719;86.12889862060547;8;U
ZWKM;China;Karamay Airport;45.46655;84.9527;8;U
ZWYN;China;Yining Airport;43.955799;81.330299;8;U
ZYHE;China;Heihe Airport;50.1716209371;127.308883667;8;U
ZYJM;China;Jiamusi Airport;46.84339904789999;130.464996338;8;U
ZYJZ;China;Jinzhou Airport;41.10139846801758;121.06199645996094;8;U
ZYQQ;China;Qiqihar Sanjiazi Airport;47.239601135253906;123.91799926757812;8;U
ZYYJ;China;Yanji Chaoyangchuan Airport;42.8828010559;129.451004028;8;U
ZSAQ;China;Anqing Tianzhushan Airport;30.582199;117.050003;8;N
ZBSH;China;Shanhaiguan Airport;39.968102;119.731003;8;N
ZBYC;China;Yuncheng Guangong Airport;35.116391;111.031388889;8;N
ZLAN;China;Lanzhou City Airport;36.033333;103.86667;8;N
ZLJQ;China;Jiayuguan Airport;39.856899;98.3414;8;N
ZYDD;China;Dandong Airport;40.0247;124.286003;8;N
ZBDS;China;Ordos Ejin Horo Airport;39.49;109.861388889;8;N
ZUZH;China;Bao'anying Airport;26.54;101.79852;8;N
ZWHM;China;Hami Airport;42.8414;93.669197;8;U
ZGWZ;China;Wuzhou Changzhoudao Airport;23.456699;111.248001;8;U
ZWTC;China;Tacheng Airport;46.67250061035156;83.3407974243164;8;U
ZYCY;China;Chaoyang Airport;41.538101;120.434998;8;U
ZYMH;China;Gu-Lian Airport;52.912777777799995;122.43;8;U
ZLJN;China;Jining Qufu Airport;35.292778;116.346667;8;U
ZWAT;China;Altay Air Base;47.7498855591;88.08580780030002;8;U
ZBMZ;China;Manzhouli Xijiao Airport;49.566667;117.33;8;U
ZBUH;China;Wuhai Airport;39.7934;106.7993;8;U
ZUTR;China;Tongren Fenghuang Airport;27.883333;109.308889;8;U
ZSJA;China;Jinggangshan Airport;26.856899261499997;114.736999512;8;U
ZLSN;China;Xi'an Xiguan Airport;34.376701;109.120003;8;U
ZGFS;China;Foshan Shadi Airport;23.083299636799996;113.069999695;8;N
ZGHZ;China;Huizhou Airport;23.0499992371;114.599998474;8;N
ZSFY;China;Fuyang Xiguan Airport;32.882157;115.734364;8;U
ZSLD;China;Longyan Guanzhishan Airport;25.6746997833;116.747001648;8;U
ZPBS;China;Baoshan Yunduan Airport;25.053301;99.168297;8;U
ZUYI;China;Xingyi Airport;25.0863888889;104.959444444;8;U
ZUNP;China;Liping Airport;26.32217;109.1499;8;U
ZGCJ;China;Zhijiang Airport;27.4411111111;109.7;8;U
ZPLC;China;Lintsang Airfield;23.738100051900002;100.025001526;8;U
ZUTC;China;Tengchong Tuofeng Airport;24.9380555556;98.48583333330001;8;N
ZYLS;China;Yushu Batang Airport;32.836388888900004;97.0363888889;8;U
ZSSH;China;Lianshui Airport;33.7908333333;119.125;8;N
ZUAL;China;Ngari Gunsa Airport;32.1;80.0530555556;8;N
ZLZW;China;Zhongwei Shapotou Airport;37.573125;105.154454;8;N
ZGBS;China;Baise Youjiang Airport;23.7206001282;106.959999084;8;N
ZWKN;China;Kanas Airport;48.2223;86.9959;8;U
ZBHD;China;Handan Airport;36.5258333333;114.425555556;8;N
ZYJX;China;Jixi Xingkaihu Airport;45.293;131.193;8;N
ZURK;China;Shigatse Air Base;29.3519;89.311401;8;N
ZBYZ;China;Bayannur Tianjitai Airport;40.926;107.7428;8;U
ZUQJ;China;Qianjiang Wulingshan Airport;29.5133333333;108.831111111;8;N
ZYBS;China;Changbaishan Airport;42.066944;127.602222;8;N
ZGLG;China;Lingling Airport;26.338661;111.610043;8;U
ZSYA;China;Yangzhou Taizhou Airport;32.5634;119.7198;8;N
ZLTS;China;Tianshui Maijishan Airport;34.5593986511;105.86000061;8;N
ZUKD;China;Kangding Airport;30.1575;101.734722;8;N
ZWTP;China;Turpan Jiaohe Airport;43.0308;89.0987;8;U
ZLGY;China;Guyuan Liupanshan Airport;36.0788888889;106.216944444;8;U
ZYCH;China;Changhai Airport;39.2666666667;122.666944444;8;N
ZYJD;China;Jiagedaqi Airport;50.371389;124.1175;8;N
ZUBJ;China;Bijie Feixiong Airport;27.267066;105.472097;8;N
ZSYC;China;Yichun Mingyueshan Airport;27.8025;114.3062;8;U
ZBLL;China;Lüliang Airport;37.683333;111.142778;8;N
ZUDC;China;Daocheng Yading Airport;29.323056;100.053333;8;N
ZLXH;China;Gannan Xiahe Airport;34.8105;102.6447;8;N
ZWNL;China;Xinyuan Nalati Airport;43.4318;83.3786;8;U
ZLZY;China;Zhangye Ganzhou Airport;38.8018989563;100.675003052;8;N
ZSJH;China;Jiuhuashan Airport;30.7403;117.6856;8;N
ZYAS;China;Anshan Air Base;41.105301;122.853996;8;N
ZYDQ;China;Saertu Airport;46.7463888889;125.140555556;8;N
ZUZY;China;Zunyi Xinzhou Airport;27.5895;107.0007;8;N
ZYLD;China;Lindu Airport;47.7520555556;129.019125;8;N
ZUAS;China;Anshun Huangguoshu Airport;26.2605555556;105.873333333;8;N
ZYTN;China;Tonghua Sanyuanpu Airport;42.2538888889;125.703333333;8;N
ZSSZ;China;Suzhou Guangfu Airport;31.2631;120.401001;8;N
ZBER;China;Erenhot Saiwusu International Airport;43.4225;112.096667;8;N
ZBAD;China;Beijing Daxing International Airport;39.509945;116.41092;8;U
ZGHC;China;Hechi Jinchengjiang Airport;24.805;107.6997;8;U
ZYFY;China;Dongji Aiport;48.199494;134.366447;8;N
ZUPS;China;Liupanshui Yuezhao Airport;26.609417;104.979;8;N
ZUKJ;China;Kaili Airport;26.972;107.988;8;N
ZHSN;China;Shennongjia Hongping Airport;31.626;110.34;8;N
ZBZJ;China;Zhangjiakou Ningyuan Airport;40.7386016846;114.930000305;8;N
ZBES;China;Arxan Yi'ershi Airport;47.3106;119.9117;8;N
ZGHY;China;Hengyang Nanyue Airport;26.9053;112.627998;8;N
ZUHY;China;Hongyuan Airport;32.53154;102.35224;8;N
ZLJC;China;Jinchuan Airport;38.542222222199996;102.348333333;8;U
ZWAX;China;Alashankou Bole (Bortala) airport;44.895;82.3;8;N
ZWFY;China;Fuyun Koktokay Airport;46.804169;89.512006;8;N
ZBLF;China;Linfen Qiaoli Airport;36.132629;111.641236;8;U
ZSRZ;China;Rizhao Shanzihe Airport;35.405033;119.324403;8;N
ZSSM;China;Shaxian Airport;26.4263;117.8336;8;N
ZHGH;China;Guangzhou MR Air Base;32.389400482177734;111.69499969482422;\N;\N
ZHSY;China;Shiyan Wudangshan Airport;32.591667;110.907778;\N;\N
ZLHX;China;Huatugou Airport;38.201984;90.841495;\N;\N
ZSBB;China;Bengbu Airport;32.8477333333;117.320244444;\N;\N
ZSRG;China;Rugao Air Base;32.25788497924805;120.50165557861328;\N;\N
ZSWU;China;Wuhu Air Base;31.3906;118.408997;\N;\N
ZWSS;China;Shanshan Airport;42.91170120239258;90.24749755859375;\N;\N
ZYYK;China;Yingkou Lanqi Airport;40.542524;122.3586;\N;\N
ZYYY;China;Shenyang Dongta Airport;41.784400939941406;123.49600219726562;\N;\N
ZBAL;China;Alxa Left Banner Bayanhot Airport;38.74831;105.58858;8;N
ZLDL;China;Delingha Airport;37.125286;97.268658;8;N
ZJQH;China;Qionghai Bo'ao Airport;19.13824;110.454775;8;N
ZBUC;China;Ulanqab Jining Airport;41.129722;113.108056;8;N
ZGSY;China;Shaoyang Wugang Airport;26.802;110.642;8;N
HSRN;China;Renk Airport;11.8324692723;32.810497283900006;8;N
ZYBA;China;Baicheng Chang'an Airport;45.505278;123.019722;8;N
ZLLN;China;Longnan Chengzhou Airport;33.788;105.797;8;N
ZSSR;China;Shangrao Sanqingshan Airport;28.3797;117.9643;8;N
ZYSQ;China;Songyuan Chaganhu Airport;44.938114;124.550178;8;N
ZYJS;China;Jiansanjiang Airport;47.11;132.660278;8;N
ZUMT;China;Zunyi Maotai Airport;27.81638;106.33268;8;N
ZULB;China;Libo Airport;25.4525;107.961667;8;N
ZBCD;China;Chengde Puning Airport;41.1225;118.073889;8;N
ZYDU;China;Wudalianchi Dedu Airport;48.445;126.133;8;N
ZBEN;China;Ejin Banner-Taolai Airport;42.0155;101.0005;8;N
ZBAR;China;Alxa Right Banner Badanjilin Airport;39.225;101.546;8;N
ZBHZ;China;Holingol Huolinhe Airport;45.487222;119.407222;8;N
ZLGL;China;Golog Maqin Airport;34.418066;100.301144;8;N
ZWSC;China;Yeerqiang Airport;38.281055;77.075192;8;N
ZPCW;China;Cangyuan Washan Airport;23.273889;99.373611;8;N
ZPJM;China;Lancang Jingmai Airport;22.415833;99.786389;8;N
ZPNL;China;Ninglang Luguhu Airport;27.5403;100.7593;8;N
ZBXZ;China;Xinzhou Wutaishan Airport;38.597456;112.969173;8;N
ZBZL;China;Chengjisihan Airport;47.865833;122.767503;8;N
ZBBB;China;Beijing Xijiao Airport;39.9608;116.257004;\N;\N
ZPYM;China;Yuanmou Air Base;25.737499237061;101.88200378418;\N;\N
ZGCS;China;Changsha Datuopu Airport/AFB;28.0688991547;112.958000183;\N;\N
ZYXC;China;Xingcheng Air Base;40.580299377399996;120.697998047;\N;\N
YPXM;Christmas Island;Christmas Island Airport;-10.450599670410156;105.69000244140625;7;U
YPCC;Cocos (Keeling) Islands;Cocos (Keeling) Islands Airport;-12.1883001328;96.8339004517;6.5;U
SKAR;Colombia;El Eden Airport;4.45278;-75.7664;-5;U
SKAS;Colombia;Tres De Mayo Airport;0.505228;-76.5008;-5;U
SKBC;Colombia;Las Flores Airport;9.04554;-73.9749;-5;U
SKBG;Colombia;Palonegro Airport;7.1265;-73.1848;-5;U
SKBO;Colombia;El Dorado International Airport;4.70159;-74.1469;-5;U
SKBQ;Colombia;Ernesto Cortissoz International Airport;10.8896;-74.7808;-5;U
SKBS;Colombia;José Celestino Mutis Airport;6.20292;-77.3947;-5;U
SKBU;Colombia;Gerardo Tobar López Airport;3.81963;-76.9898;-5;U
SKCC;Colombia;Camilo Daza International Airport;7.92757;-72.5115;-5;U
SKCG;Colombia;Rafael Nuñez International Airport;10.4424;-75.513;-5;U
SKCL;Colombia;Alfonso Bonilla Aragon International Airport;3.54322;-76.3816;-5;U
SKCO;Colombia;La Florida Airport;1.81442;-78.7492;-5;U
SKCZ;Colombia;Las Brujas Airport;9.33274;-75.2856;-5;U
SKEJ;Colombia;Yariguíes Airport;7.02433;-73.8068;-5;U
SKFL;Colombia;Gustavo Artunduaga Paredes Airport;1.58919;-75.5644;-5;U
SKGI;Colombia;Santiago Vila Airport;4.27624;-74.7967;-5;U
SKGP;Colombia;Juan Casiano Airport;2.57013;-77.8986;-5;U
SKGY;Colombia;Guaymaral Airport;4.81233;-74.0649;-5;U
SKIB;Colombia;Perales Airport;4.42161;-75.1333;-5;U
SKIP;Colombia;San Luis Airport;0.861925;-77.6718;-5;U
